Mnemonic,Long Name,Issuer Name,Security Type,Ticker
MOGB,VANECK V MORNINGSTAR US WIDE MOAT UCTIS,VANECK VECTORS UCITS ETFS PLC,SP,MOGB.L
GDGB,VANECK VECTORS GOLD MINERS A SHARES,VANECK VECTORS UCITS ETFS PLC,SP,GDGB.L
HAGB,VAN ECK NAT RESOURCES A SHARES,VANECK VECTORS UCITS ETFS PLC,SP,HAGB.L
PRGB,VAN ECK PRE US EQUITY A SHARES,VANECK VECTORS UCITS ETFS PLC,SP,PRGB.L
GFGB,VE VECTORS GLOBAL FALLEN ANGEL HY BOND,VANECK VECTORS UCITS ETFS PLC,SP,GFGB.L
HYGB,VE VECTORS EMERGING MARKETS HY BOND,VANECK VECTORS UCITS ETFS PLC,SP,HYGB.L
GIGB,VANECK VECTORS GLOBAL MINING UCITS ETF,VANECK VECTORS UCITS ETFS PLC,SP,GIGB.L
EMQP,EMQQ EM INTERNET & ECOM UCITS ETF ACC,HANETF ICAV,SP,EMQP.L
ITEP,HAN-GINS INNV TECHNOLOGIES UCITS ETF ACC,HANETF ICAV,SP,ITEP.L
SKYP,HAN-GINS CLOUD TECH UCITS ETF - ACC,HANETF ICAV,SP,SKYP.L
TGGB,VANECK GLOBAL EQUAL WEIGHT UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TGGB.L
TREG,VANECK GLOBAL REAL ESTATE UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TREG.L
TCGB,VANECK IBOXX EUR CORPORATES UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TCGB.L
TGBG,VANECK IBOXX EUR SOV 1-10 UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TGBG.L
TAGB,VANECK EUR SOV AAA-AA 1-5 UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TAGB.L
TSGB,VANECK SUSTAINABLE WORLD EW UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TSGB.L
TEGB,VANECK EUROPEAN EQUAL WEIGHT UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TEGB.L
TNGB,VANECK MORNINGSTAR NA EW UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TNGB.L
TDGB,VANECK MORNINGSTAR DM DIVIDEND UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TDGB.L
ASIU,LY CHINA ENTERPRISE (HSCEI) UCITS ETF-AC,MULTI UNITS LUXEMBOURG,SP,ASIU.L
AEJL,LY MSCI AC ASIP EX-JAP UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,AEJL.L
KRWL,LYXOR MSCI KOREA UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,KRWL.L
TWNL,LYXOR MSCI TAIWAN UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,TWNL.L
RIOU,LYXOR MSCI BRAZIL UCITS ETF - ACC USD,MULTI UNITS LUXEMBOURG,SP,RIOU.L
CECD,LY MSCI EAST EUR EX RUS UCI ETF -ACC USD,MULTI UNITS LUXEMBOURG,SP,CECD.L
TURU,LYXOR MSCI TURKEY UCITS ETF - ACC USD,MULTI UNITS LUXEMBOURG,SP,TURU.L
RUSU,LYXOR MSCI RUSSIA UCITS ETF - DIST USD,MULTI UNITS LUXEMBOURG,SP,RUSU.L
WELP,HANGINS INDX HCARE INNOVATION UCTETF-ACC,HANETF ICAV,SP,WELP.L
KUWP,KMEFIC FTSE KUWAIT EQUITY UCITS ETF ACC,HANETF ICAV,SP,KUWP.L
ESGB,VANECK VECTORS VIDEO GAMING AND ESPO ETF,VANECK VECTORS UCITS ETFS PLC,SP,ESGB.L
LESG,LYXOR MSCI EM ESG TREND LEADERS,MULTI UNITS LUXEMBOURG,SP,LESG.L
CBDP,THE MED CANNABIS&WELLNESS UCITS ETF ACC,HANETF ICAV,SP,CBDP.L
U127,COMSTAGE MSCI EMERGING MARKETS UCITS ETF,COMSTAGE,SP,U127.L
GOGB,VANECK MORNINGSTAR GLOBAL WIDE MOAT ETF,VANECK VECTORS UCITS ETFS PLC,SP,GOGB.L
L6EW,OSSIAM STOXX EUROPE 600 EW NR ETF (GBP),OSSIAM LUX,SP,L6EW.L
LEMV,OSSIAM ISTOXX EURP MIN VAR NR ETF (GBP),OSSIAM LUX,SP,LEMV.L
LMMV,OSSIAM EMG MKTS MIN VAR NR ETF-USD (GBP),OSSIAM LUX,SP,LMMV.L
LEMD,LYXOR ETF MSCI EMERGING MARKETS,MULTI UNITS FRANCE,SP,LEMD.L
INRU,LYXOR ETF MSCI INDIA,MULTI UNITS FRANCE,SP,INRU.L
SGQD,LYXOR ETF SG GLOBAL QUALITY INCOME NTR,MULTI UNITS LUXEMBOURG,SP,SGQD.L
SSHY,PIMCO US HY CORP BOND GBP IN,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,SSHY.L
DJEU,LYXOR DOW JONES INDUSTRIAL AVG - DIST $,LYXOR INTERNATIONAL ASSET MANAGEMNT,SP,DJEU.L
JPNU,LYXOR JAPAN (TOPIX) - DIST $,MULTI UNITS FRANCE,SP,JPNU.L
LCRW,OSSIAM RISK WGHT COMMO EXG ETF-USD (GBP),OSSIAM LUX,SP,LCRW.L
SGQG,LYX ETF SG EURO QUALITY INCOME DIS £,MULTI UNITS LUXEMBOURG,SP,SGQG.L
EMLP,PIMCO EM ADV LOCAL BOND UCITS GBP AC,PIMCO ETFS PUBLIC LIMITED COMPANY,SP,EMLP.L
UB00,UBS ETF - EURO STOXX 50 A-DIS,UBS ETF,SP,UB00.L
UB30,UBS ETF - MSCI EMERGING MARKETSA-DIS,UBS ETF,SP,UB30.L
UC65,UBS ETF - MSCI JAPAN UCITS ETF(JPY)A-DIS,UBS ETF,SP,UC65.L
UC68,UBS ETF - MSCI WORLD UCITS ETF(USD)A-DIS,UBS ETF,SP,UC68.L
UC03,UBS ETF - MSCI USA A-DIS,UBS (IRL) ETF PLC,SP,UC03.L
RSGL,LYXOR RUSSELL 1000 GROWTH - ACC,MULTI UNITS FRANCE,SP,RSGL.L
RSVL,LYXOR RUSSELL 1000 VALUE - ACC,MULTI UNITS FRANCE,SP,RSVL.L
SGVL,LYX ETF SG GLOBAL VALUE BETA ACC,LYXOR INDEX FUND,SP,SGVL.L
CNAL,LYX ETF HWABAO WP MSCI CHINA A(DR) ACC,MULTI UNITS FRANCE,SP,CNAL.L
UC84,UBS ETF BLM BARC US LIQUID CRP USD A-DIS,UBS ETF,SP,UC84.L
DHSD,WISDOMTREE US EQUITY INCOME UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DHSD.L
DESD,WISDOMTREE US SMALLCAP DIV UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DESD.L
EEIE,WT EUROPE EQTY INCOME UCITS,WISDOMTREE ISSUER ICAV,SP,EEIE.L
DFEE,WISDOMTREE EUROPE SMALLCAP DIV UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DFEE.L
UC86,UBSETF BLM BARC US LIQ CRP 1-5 USD A-DIS,UBS ETF,SP,UC86.L
LCPE,OSSIAM ETF SHILLER BARCLAYS CAPE EU-GBP,OSSIAM LUX,SP,LCPE.L
MEUU,LYXOR MSCI EUROPE - DIST USD,MULTI UNITS FRANCE,SP,MEUU.L
ISQE,WISDOMTREE ISEQ 20 UCITS ETF,WISDOMTREE ISSUER ICAV,SP,ISQE.L
PAXG,LYX ETF MSCI PACIFIC EX JAPAN DIS,MULTI UNITS LUXEMBOURG,SP,PAXG.L
MVEX,LYX ETF FTSE EURO MINI VARIANCE ACC,MULTI UNITS LUXEMBOURG,SP,MVEX.L
FEDG,LYX ETF FED FUNDS US CASH ACC,MULTI UNITS LUXEMBOURG,SP,FEDG.L
CAPU,OSSIAM ETF SHILLER BARCLAYS CAPE US-GBP,OSSIAM LUX,SP,CAPU.L
UC98,UBSETF BLM BARC US LIQ CRP SUS USD A-DIS,UBS ETF,SP,UC98.L
USIX,LYX ETF US LIQ IG CORP BDS DIS,LYXOR INDEX FUND,SP,USIX.L
DEMP,WSDMTREE EMRGNG ASIA EQTY INC UCITS ETF,WISDOMTREE ISSUER ICAV,SP,DEMP.L
DXGG,WT GERMANY EQUITY UCITS ETF – USD HED,WISDOMTREE ISSUER ICAV,SP,DXGG.L
CXAP,UBSETF CMCI EX-AGRICULTURE USD,UBS ETFS PLC,SP,CXAP.L
DGRG,WT US QUAL DIV GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,DGRG.L
GGRG,WT GLBL QUAL DIV GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,GGRG.L
U71G,LYX CORE US TREASURIES 7-10Y (DR) ETF,MULTI UNITS LUXEMBOURG,SP,U71G.L
EGRG,WISDOMTREE EZ QD GROW UCITS ETF-EUR ACC,WISDOMTREE ISSUER ICAV,SP,EGRG.L
U13G,LYX CORE US $ TREASURIES 1-3Y (DR) ETF,MULTI UNITS LUXEMBOURG,SP,U13G.L
GGRP,WT GLOBAL QD GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,GGRP.L
EGRP,WISDOMTREE EZ QD GROW UCITS ETF-EUR,WISDOMTREE ISSUER ICAV,SP,EGRP.L
DGRP,WT US QD GROWTH UCITS ETF - USD,WISDOMTREE ISSUER ICAV,SP,DGRP.L
HEDS,WT EUROPE EQUITY UCITS ETF – USD HED ACC,WISDOMTREE ISSUER ICAV,SP,HEDS.L
DEMS,WT EM EI UCITS ETF - ACC,WISDOMTREE ISSUER ICAV,SP,DEMS.L
EEIP,WT EUROPE EQUITY INCOME UCITS ETF ACC,WISDOMTREE ISSUER ICAV,SP,EEIP.L
DFEP,WT SMCAP DIV - ACC,WISDOMTREE ISSUER ICAV,SP,DFEP.L
DHSP,WT US EQUITY INCOME UCITS ETF – ACC,WISDOMTREE ISSUER ICAV,SP,DHSP.L
STUB,LYX ETF BOFAML $ ST TERM HY BD DIS,LYXOR INDEX FUND,SP,STUB.L
SP5L,LYXOR S&P 500 UCITS ETF - C-EUR,MULTI UNITS LUXEMBOURG,SP,SP5L.L
JPXG,LYX ETF JPXNIKKEI400(DR) ACC TH,MULTI UNITS LUXEMBOURG,SP,JPXG.L
USAL,LYXOR MSCI USA - DIST,MULTI UNITS FRANCE,SP,USAL.L
WLDL,LYXOR MSCI WORLD - DIST,MULTI UNITS FRANCE,SP,WLDL.L
CWEG,AMUNDI MSCI WORLD ENERGY,AMUNDI INDEX SOLUTIONS ,SP,CWEG.L
CWFG,AMUNDI MSCI WORLD FINANCIALS,AMUNDI INDEX SOLUTIONS ,SP,CWFG.L
BYBG,AMUNDI S&P 500 BUYBACK,AMUNDI INDEX SOLUTIONS ,SP,BYBG.L
LUXG,AMUNDI S&P GLOBAL LUXURY,AMUNDI INDEX SOLUTIONS ,SP,LUXG.L
GEND,LYXOR GLOBAL GENDER EQUALITY,LYXOR INDEX FUND,SP,GEND.L
SMRG,AMUNDI INDEX GLOBAL MULTI SMART BETA,AMUNDI INDEX SOLUTIONS ,SP,SMRG.L
CJ1G,AMUNDI INDEX MSCI JAPAN DR,AMUNDI INDEX SOLUTIONS ,SP,CJ1G.L
CP9G,AMUNDI INDEX MSCI PACIFIC EX JAPAN DR,AMUNDI INDEX SOLUTIONS ,SP,CP9G.L
UD07,UBS ETF BB COMMODITY CMCI USD A-A,UBS ETFS PLC,SP,UD07.L
LCAU,LYXOR MSCI CANADA UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCAU.L
LAUS,LYXOR AUSTRALIA (S&P/ASX 200) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LAUS.L
LCUD,LYXOR CORE MORNINGSTAR US (DR) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCUD.L
LCWD,LYXOR CORE MSCI WORLD (DR) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCWD.L
LCJD,LYXOR CORE MSCI JAPAN (DR) UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCJD.L
CSWG,AMUNDI MSCI SWITZERLAND,AMUNDI INDEX SOLUTIONS ,SP,CSWG.L
RS2G,AMUNDI RUSSELL 2000,AMUNDI INDEX SOLUTIONS ,SP,RS2G.L
500G,AMUNDI S&P 500,AMUNDI INDEX SOLUTIONS ,SP,500G.L
AASG,AMUNDI MSCI EM ASIA,AMUNDI INDEX SOLUTIONS ,SP,AASG.L
ALAG,AMUNDI MSCI EM LATIN AMERICA,AMUNDI INDEX SOLUTIONS ,SP,ALAG.L
LCAS,LYXOR MSCI EM ASIA UCITS ETF,MULTI UNITS LUXEMBOURG,SP,LCAS.L
CU2G,AMUNDI MSCI USA,AMUNDI INDEX SOLUTIONS ,SP,CU2G.L
CI2G,AMUNDI MSCI INDIA,AMUNDI INDEX SOLUTIONS ,SP,CI2G.L
CW8G,AMUNDI MSCI WORLD,AMUNDI INDEX SOLUTIONS ,SP,CW8G.L
CE9G,AMUNDI MSCI EASTERN EUROPE EX RUSSIA,AMUNDI INDEX SOLUTIONS ,SP,CE9G.L
CC1G,AMUNDI MSCI CHINA,AMUNDI INDEX SOLUTIONS ,SP,CC1G.L
AUEG,AMUNDI MSCI EMERGING MARKETS,AMUNDI INDEX SOLUTIONS ,SP,AUEG.L
TPXG,AMUNDI JAPAN TOPIX,AMUNDI INDEX SOLUTIONS ,SP,TPXG.L
ANXG,AMUNDI NASDAQ-100,AMUNDI INDEX SOLUTIONS ,SP,ANXG.L
PUTS,WT CBOE S&P 500 PUTW UCITS ETF - USD ACC,WISDOMTREE ISSUER ICAV,SP,PUTS.L
XGGB,XTRACKERS II GLOBAL GOVT BOND UCITS ETF,XTRACKERS II,SP,XGGB.L
ACWL,LYXOR MSCI ALL COUNTRY WORLD,MULTI UNITS LUXEMBOURG,SP,ACWL.L
INTL,WISDOMTREE AI UCITS ETF � USD ACC,WISDOMTREE ISSUER ICAV,SP,INTL.L
NASL,LYXOR NASDAQ-100 UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,NASL.L
CRBU,LY COMMO THOMSON R/CORECOMMO CRB - ACC,MULTI UNITS LUXEMBOURG,SP,CRBU.L
CRNO,LY COMMO THOM R/CORECOMMO CRB X-NRJ -ACC,MULTI UNITS LUXEMBOURG,SP,CRNO.L
KLWD,WT CLOUD COMPUTING UCITS ETF USD ACC,WISDOMTREE ISSUER ICAV,SP,KLWD.L
ESRG,AMUNDI INDEX MSCI EUROP SRI UCITS ETF DR,AMUNDI INDEX SOLUTIONS ,SP,ESRG.L
MSRG,AMUNDI INDEX MSCI EM SRI UCITS ETF DR,AMUNDI INDEX SOLUTIONS ,SP,MSRG.L
PRUC,AMUNDI PRIME US CORPORATES UCITS ETF DR,AMUNDI INDEX SOLUTIONS ,SP,PRUC.L
LESW,LYXOR MSCI WORLD ESG TREND LEADERS (DR),MULTI UNITS LUXEMBOURG,SP,LESW.L
LESU,LYXOR MSCI USA ESG TREND LEADERS (DR),MULTI UNITS LUXEMBOURG,SP,LESU.L
ESDG,AMUNDI INDEX MSCI EUROPE SRI UCITS ETF D,AMUNDI INDEX SOLUTIONS ,SP,ESDG.L
MSDG,AMUNDI INDEX MSCI EM SRI UCITS ETF D,AMUNDI INDEX SOLUTIONS ,SP,MSDG.L
FLWG,RIZE MED CANNABIS&LIFE SCI UCITS ETF,RIZE UCITS ICAV,SP,FLWG.L
CYBP,RIZE CYBER SEC & DATA PRIVACY UCITS ETF,RIZE UCITS ICAV,SP,CYBP.L
CHRG,WT BATTERY SOLUTIONS UCITS ETF - USD ACC,WISDOMTREE ISSUER ICAV,SP,CHRG.L
UNIC,LYXOR MSCI DISRUPTIVE TECHNOLOGY ESG,LYXOR INDEX FUND,SP,UNIC.L
GENY,LYXOR MSCI MILLENNIALS ESG,LYXOR INDEX FUND,SP,GENY.L
DIGE,LYXOR MSCI DIGITAL ECONOMY ESG FILTERED,LYXOR INDEX FUND,SP,DIGE.L
MOBI,LYXOR MSCI FUTURE MOBILITY ESG FILTERED,LYXOR INDEX FUND,SP,MOBI.L
IQCT,LYXOR MSCI SMART CITIES ESG FILTERED,LYXOR INDEX FUND,SP,IQCT.L
XMED,X MSCI EUROPE 1C,XTRACKERS,SP,XMED.L
XMJD,X MSCI JAPAN,XTRACKERS,SP,XMJD.L
XMUD,X MSCI USA SWAP,XTRACKERS,SP,XMUD.L
XMAD,X MSCI EM ASIA SWAP,XTRACKERS,SP,XMAD.L
XMMD,X MSCI EMERGING MARKETS SWAP,XTRACKERS,SP,XMMD.L
XMLD,X MSCI EM LATAM SWAP,XTRACKERS,SP,XMLD.L
XMTD,X MSCI TAIWAN,XTRACKERS,SP,XMTD.L
XNID,X NIFTY 50 SWAP,XTRACKERS,SP,XNID.L
XKSD,X MSCI KOREA,XTRACKERS,SP,XKSD.L
XX2D,X FTSE CHINA 50,XTRACKERS,SP,XX2D.L
XSPD,X S&P500 INVERSE DAILY SWAP,XTRACKERS,SP,XSPD.L
XGID,X S&P GLOBAL INFRA SWAP,XTRACKERS,SP,XGID.L
XAXD,X MSCI AC ASIA EX JAPAN SWAP $,XTRACKERS,SP,XAXD.L
XPXD,X MSCI PACIFIC EX JAPAN 1C,XTRACKERS,SP,XPXD.L
XGDD,X GLOBAL SELECT DIV 100 SWAP,XTRACKERS,SP,XGDD.L
XMES,X MSCI MEXICO $,XTRACKERS,SP,XMES.L
XSPU,X S&P500 SWAP $,XTRACKERS,SP,XSPU.L
LSPX,LYXOR ETF S&P 500 CLASS B £,MULTI UNITS LUXEMBOURG,SP,LSPX.L
XCS5,X MSCI INDIA SWAP $,XTRACKERS,SP,XCS5.L
XCS6,X MSCI CHINA 1C $,XTRACKERS,SP,XCS6.L
XMBD,X MSCI BRAZIL 1C,XTRACKERS,SP,XMBD.L
XMRD,X MSCI RUSSIA CAPPED SWAP 1C,XTRACKERS,SP,XMRD.L
XVTD,X FTSE VIETNAM SWAP $,XTRACKERS,SP,XVTD.L
XSFD,X S&P SELECT FRONTIER SWAP $,XTRACKERS,SP,XSFD.L
XCS3,X MSCI MALAYSIA 1C $,XTRACKERS,SP,XCS3.L
XCS4,X MSCI THAILAND 1C,XTRACKERS,SP,XCS4.L
XPHI,X MSCI PHILIPPINES 1C $,XTRACKERS,SP,XPHI.L
XIDD,X MSCI INDONESIA SWAP 1C,XTRACKERS,SP,XIDD.L
ASHR,X HARVEST CSI 300,XTRACKERS,SP,ASHR.L
SMTC,LYXOR SMART CASH UCITS ETF C-USD,LYXOR INDEX FUND,SP,SMTC.L
DXGY,WT GERMANY EQUITY UCITS ETF - EUR ACC,WISDOMTREE ISSUER ICAV,SP,DXGY.L
HEDF,WT EUROPE EQUITY UCITS ETF - EUR ACC,WISDOMTREE ISSUER ICAV,SP,HEDF.L
DXJZ,WT JAPAN EQUITY UCITS ETF - JPY ACC,WISDOMTREE ISSUER ICAV,SP,DXJZ.L
XBGG,X GLOBAL AGGREGATE SWAP GBP,XTRACKERS II,SP,XBGG.L
INFL,LYX ETF EUR 2-10Y INFLA EXPEC ACC,MULTI UNITS LUXEMBOURG,SP,INFL.L
INFU,LYX ETF US$ 10Y INFLA EXPEC ACC,MULTI UNITS LUXEMBOURG,SP,INFU.L
TIPU,LYXOR CORE US TIPS,MULTI UNITS LUXEMBOURG,SP,TIPU.L
GIL5,LYX CORE FTSE AC GILTS 0-5Y,MULTI UNITS LUXEMBOURG,SP,GIL5.L
US37,LYX CORE $ T 3-7Y,MULTI UNITS LUXEMBOURG,SP,US37.L
USHY,LYX ETF BOFAML $ HY DIS,LYXOR INDEX FUND,SP,USHY.L
CRAU,LYX ETF COMMO CRB EX-AGRI ACC,MULTI UNITS LUXEMBOURG,SP,CRAU.L
TIPH,LYXOR CORE US TIPS MONTHLY HEDGED TO GBP,MULTI UNITS LUXEMBOURG,SP,TIPH.L
CLIM,LYX ETF GREEN BOND (DR) ACC,MULTI UNITS LUXEMBOURG,SP,CLIM.L
XGSI,X GLOBAL GOV BOND USD,XTRACKERS II,SP,XGSI.L
BUOY,LYX ETF $ FLOATING RATE DIS,LYXOR INDEX FUND,SP,BUOY.L
XDAX,X DAX,XTRACKERS,SP,XDAX.L
XBLC,X EUR CORPORATE BOND,XTRACKERS II,SP,XBLC.L
XHYG,X EUR HIGH YIELD CORP,XTRACKERS II,SP,XHYG.L
L100,LYX ETF FTSE 100 ACC TH,MULTI UNITS LUXEMBOURG,SP,L100.L
100H,LYX ETF FTSE 100 MH USD ACC TH,MULTI UNITS LUXEMBOURG,SP,100H.L
KWEB,CSI CHINA INTERNET UCITS ETF USD,KRANESHARES ICAV,SP,KWEB.L
CRPX,LYXOR EURO CORPORATE BOND,MULTI UNITS LUXEMBOURG,SP,CRPX.L
US10,LYX CORE US TREASURIES 10Y+ (DR) ETF,MULTI UNITS LUXEMBOURG,SP,US10.L
YIEL,LYXOR BOFAML € HIGH YIELD EX-FIN BD,LYXOR INDEX FUND,SP,YIEL.L
LEMB,LYXOR IBOXX $ LIQUID EM MARKETS SOV,LYXOR INDEX FUND,SP,LEMB.L
UINE,LYXOR INVERSE US$ 10Y INFLATION EXP,MULTI UNITS LUXEMBOURG,SP,UINE.L
GIST,LY GLOB INF-LNK 1-10Y BOND ETF-UNHDGD US,MULTI UNITS LUXEMBOURG,SP,GIST.L
KBA,MSCI CHINA A SHARE UCITS ETF - CLASS USD,KRANESHARES ICAV,SP,KBA.L
STPU,LYXOR US CURVE STEEPENING 2-10 USD,MULTI UNITS LUXEMBOURG,SP,STPU.L
FLTU,LYXOR US CURVE FLATTENING 2-10 USD,MULTI UNITS LUXEMBOURG,SP,FLTU.L
TIPA,LYXOR CORE US TIPS (DR) UCITS ETF - ACC,MULTI UNITS LUXEMBOURG,SP,TIPA.L
KESG,MSCI CHI ESG LDRS UCITS ETF - CLASS USD,KRANESHARES ICAV,SP,KESG.L
UHYS,LYXOR USD HI YIELD SUSTAINABLE EXP UCITS,LYXOR INDEX FUND,SP,UHYS.L
GHYU,LYXOR GLOB HIYIELD SUSTAINABLE EXP UCITS,LYXOR INDEX FUND,SP,GHYU.L
CLUS,LYXOR MSCI USA CLIMATE CHANGE,MULTI UNITS LUXEMBOURG,SP,CLUS.L
CLEU,LYXOR EUROPE CLIMATE CHANGE,MULTI UNITS LUXEMBOURG,SP,CLEU.L
KBND,BLOOMBERG CH BOND INC UCITS ETF CLASS $,KRANESHARES ICAV,SP,KBND.L
GOVD,LY CORE GLOBAL GOV BOND £ UCITS ETF DIST,MULTI UNITS LUXEMBOURG,SP,GOVD.L
UC13,UBS ETF-S&P 500(USD)A-DIS,UBS (IRL) ETF PLC,SP,UC13.L
UC07,UBS ETF-MSCI USA VALUE(USD)A-DIS,UBS (IRL) ETF PLC,SP,UC07.L
UC04,UBS ETF-MSCI USA (USD)A-DIS,UBS (IRL) ETF PLC,SP,UC04.L
UB99,BBG BAR EURO AREA LIQUID CORP EUR A-DIS,UBS ETF,SP,UB99.L
UB89,UBS ETF MARKIT IBOXX E GERMANY 1-3 (EUR),UBS ETF,SP,UB89.L
UB82,UBS ETF BLM BARC US 7-10YEAR TREASURY BD,UBS ETF,SP,UB82.L
UB74,UBS ETF BLM BARC US 1-3 YEAR TREASURY BD,UBS ETF,SP,UB74.L
UB69,UBS ETF MSCI EMU SMALL CAP (EUR) A-DIS,UBS ETF,SP,UB69.L
UB45,UBS ETF MSCI PACIFIC SOCIALLY RESPONSIBA,UBS ETF,SP,UB45.L
UB39,UBS ETF MSCI EMU SOCIALLY RESP UCITS,UBS ETF,SP,UB39.L
UB20,UBS ETF MSCI PACIFIC (EX JAPAN) (USD) A,UBS ETF,SP,UB20.L
UB02,UBS ETF MSCI JAPAN (JPY) A-DIS,UBS ETF,SP,UB02.L
UB17,UBS ETF MSCI EMU VALUE (EUR) A-DIS,UBS ETF,SP,UB17.L
UB06,UBS ETF MSCI EMU (EUR) A-DIS,UBS ETF,SP,UB06.L
UB32,UBS ETF MSCI EMERGING MARKETS (USD)A-DIS,UBS ETF,SP,UB32.L
UB23,UBS ETF MSCI CANADA (CAD) A-DIS,UBS ETF,SP,UB23.L
UB03,UBS ETF FTSE 100 (GBP) A-DIS,UBS ETF,SP,UB03.L
UB01,UBS ETF EURO STOXX 50 (EUR) A-DIS,UBS ETF,SP,UB01.L
UC15,UBS ETFS PLC - CMCI COMPOSITE SF USD A,UBS ETFS PLC,SP,UC15.L
DEM,WT EMERGING MARKETS EQUITY INCOME UCITS,WISDOMTREE ISSUER ICAV,SP,DEM.L
DGSE,WT EMERGING MARKETS SMALLCAP DIV UCITS,WISDOMTREE ISSUER ICAV,SP,DGSE.L
GDX,VANECK VECTORS GOLD MINERS A SHARES,VANECK VECTORS UCITS ETFS PLC,SP,GDX.L
GDXJ,VANECK VECTORS JNR GOLD MINERS A SHARES,VANECK VECTORS UCITS ETFS PLC,SP,GDXJ.L
CGB,X CHINA GOVERNMENT BOND,XTRACKERS II,SP,CGB.L
MOAT,VANECK V MORNINGSTAR US WIDE MOAT UCTIS,VANECK VECTORS UCITS ETFS PLC,SP,MOAT.L
WCOG,WT ENHANCED COMMODITY UCITS ETF USD,WISDOMTREE ISSUER ICAV,SP,WCOG.L
WCOA,WT ENHANCED COMMODITY UCITS ETF USD ACC,WISDOMTREE ISSUER ICAV,SP,WCOA.L
EMLC,VANECK VECTORS JPM EM LOC CUR BD ETF,VANECK VECTORS UCITS ETFS PLC,SP,EMLC.L
GAGG,AMUNDI INDEX BARCLAYS GLOBAL AGG 500M DR,AMUNDI ETF,SP,GAGG.L
HAP,VAN ECK NATURAL RES A SHARES,VANECK VECTORS UCITS ETFS PLC,SP,HAP.L
PRF,VAN ECK PREFERRED US EQ A SHARES,VANECK VECTORS UCITS ETFS PLC,SP,PRF.L
USHF,SCIBETA HFE US EQUITY 6F EW,FUNDLOGIC ALTERNATIVES PLC,SP,USHF.L
EMHF,SCIBETA HFE EM EQUITY 6F EW,FUNDLOGIC ALTERNATIVES PLC,SP,EMHF.L
EHEF,SCI BETA HFE EUROPE EQUITY 6F EW,FUNDLOGIC ALTERNATIVES PLC,SP,EHEF.L
JHEF,SCIBETA HFE JAPAN EQUITY 6F,FUNDLOGIC ALTERNATIVES PLC,SP,JHEF.L
PHEF,SCIBETA HFE PACIFIC EX-JAP EQUITY,FUNDLOGIC ALTERNATIVES PLC,SP,PHEF.L
GFA,VE VECTORS GLOBAL FALLEN ANGEL HY BOND,VANECK VECTORS UCITS ETFS PLC,SP,GFA.L
HYEM,VE VECTORS EMERGING MARKETS HY BOND,VANECK VECTORS UCITS ETFS PLC,SP,HYEM.L
GDIG,VANECK VECTORS GLOBAL MINING UCITS ETF,VANECK VECTORS UCITS ETFS PLC,SP,GDIG.L
BGX,EXPAT BULGARIA SOFIX UCITS ETF,EXPAT ASSET MANAGEMENT EAD,SP,BGX.L
EMQQ,EMQQ EM INTERNET & ECOM UCITS ETF ACC,HANETF ICAV,SP,EMQQ.L
ITEK,HAN-GINS INNV TECHNOLOGIES UCITS ETF ACC,HANETF ICAV,SP,ITEK.L
SKYY,HAN-GINS CLOUD TECH UCITS ETF - ACC,HANETF ICAV,SP,SKYY.L
FXRU,RUSSIAN CORPORATE BOND UCITS ETF USD,FINEX FUNDS ICAV,SP,FXRU.L
TGET,VANECK GLOBAL EQUAL WEIGHT UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TGET.L
TRET,VANECK GLOBAL REAL ESTATE UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TRET.L
TCBT,VANECK IBOXX EUR CORPORATES UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TCBT.L
TGBT,VANECK IBOXX EUR SOV 1-10 UCITS ETF,VANECK VECTORS ETFS N.V.,SP,TGBT.L
VAAA,VANECK EUR SOV AAA-AA 1-5 UCITS ETF,VANECK VECTORS ETFS N.V.,SP,VAAA.L
