Mnemonic,Long Name,Issuer Name,Security Type,Ticker,Asset_Class,Geography
IDTM,ISHRS $ TREAS BOND 7-10YR ETF USD (DIST),ISHARES II PLC,SP,IDTM.L,Fixed Income,US
IDTP,ISHARES USD TIPS UCITS ETF USD (ACC),ISHARES II PLC,SP,IDTP.L,Fixed Income,US
IDUP,ISHRS US PROP YIELD UCITS ETF USD (DIST),ISHARES II PLC,SP,IDUP.L,Alternatives,US
ISDW,ISHRS MSCI WRLD ISLMIC ETF USD (DIST),ISHARES II PLC,SP,ISDW.L,Global Equity,US
ISDU,ISHRS MSCI USA ISLMIC UCITS ETF USD DIST,ISHARES II PLC,SP,ISDU.L,Global Equity,US
IDP6,ISHRS S&P SMLL CAP 600 ETF USD (DIST),ISHARES III PLC,SP,IDP6.L,Global Equity,US
SGIL,ISHRS GLBL INFL LNKD GVT BND ETF USD ACC,ISHARES III PLC,SP,SGIL.L,Fixed Income,US
SGLO,ISHRS GLOBAL GOVT BOND ETF USD (DIST),ISHARES III PLC,SP,SGLO.L,Fixed Income,US
SMEA,ISHARES MSCI EUROPE UCITS ETF EUR (ACC),ISHARES III PLC,SP,SMEA.L,Global Equity,Europe
SRSA,ISHRS MSCI SOUTH AFRICA ETF USD (ACC),ISHARES III PLC,SP,SRSA.L,Global Equity,US
SAUS,ISHRS MSCI AUST UCITS ETF USD (ACC),ISHARES III PLC,SP,SAUS.L,Global Equity,US
HSPD,HSBC S&P 500 UCITS ETF $,HSBC ETFS PLC,SP,HSPD.L,Global Equity,US
SHYG,ISHARES EUR H.YLD C.B UCITS ETF EUR DIST,ISHARES PLC,SP,SHYG.L,Global Equity,Europe
HMXD,HSBC MSCI PACIFIC EX JAPAN UCITS ETF,HSBC ETFS PLC,SP,HMXD.L,Global Equity,Japan
CUS1,ISHRS MSCI USA SMALL CAP ETF USD (ACC),ISHARES VII PLC,SP,CUS1.L,Global Equity,US
CES1,ISHRS MSCI EMU SMALL CAP ETF EUR (ACC),ISHARES VII PLC,SP,CES1.L,Global Equity,Europe
CU31,ISHRS USD TRSY BOND 1-3YR ETF USD (ACC),ISHARES VII PLC,SP,CU31.L,Fixed Income,US
CU71,ISHRS USD TRSRY BOND 3-7YR ETF USD (ACC),ISHARES VII PLC,SP,CU71.L,Fixed Income,US
CE31,ISHRS EUR GOVT BOND 1-3YR  ETF EUR (ACC),ISHARES VII PLC,SP,CE31.L,Fixed Income,Europe
CSP1,ISHRS CORE S&P 500 UCITS ETF USD (ACC),ISHARES VII PLC,SP,CSP1.L,Global Equity,US
CS51,ISHRS CORE EURO STOXX 50 ETF EUR (ACC),ISHARES VII PLC,SP,CS51.L,Global Equity,Europe
CNX1,ISHRS NASDAQ 100 UCITS ETF USD (ACC),ISHARES VII PLC,SP,CNX1.L,Global Equity,US
CU1,ISHRS MSCI USA UCITS ETF USD (ACC),ISHARES VII PLC,SP,CU1.L,Global Equity,US
CEU1,ISHRS MSCI EMU UCITS ETF EUR (ACC),ISHARES VII PLC,SP,CEU1.L,Global Equity,Europe
HMFD,HSBC MSCI EM FAR EAST UCITS ETF $,HSBC ETFS PLC,SP,HMFD.L,Global Equity,Emerging Markets
HMJD,HSBC MSCI JAPAN UCITS ETF $,HSBC ETFS PLC,SP,HMJD.L,Global Equity,Japan
HMUD,HSBC MSCI USA UCITS ETF $,HSBC ETFS PLC,SP,HMUD.L,Global Equity,US
HMWD,HSBC MSCI WORLD UCITS ETF $,HSBC ETFS PLC,SP,HMWD.L,Global Equity,Global
HMCD,HSBC MSCI CHINA UCITS ETF,HSBC ETFS PLC,SP,HMCD.L,Global Equity,China
HZAD,HSBC MSCI SOUTH AFRICA UCITS ETF $,HSBC ETFS PLC,SP,HZAD.L,Global Equity,Emerging Markets
HCAD,HSBC MSCI CANADA UCITS ETF $,HSBC ETFS PLC,SP,HCAD.L,Global Equity,Global
IGSG,ISHR DW JNES GLB SUST SCRNED ETF USD ACC,ISHARES II PLC,SP,IGSG.L,Global Equity,US
HMED,HSBC MSCI MEXICO CAPPED UCITS ETF $,HSBC ETFS PLC,SP,HMED.L,Global Equity,Global
HMLD,HSBC MSCI EM LATIN AMERICA UCITS ETF $,HSBC ETFS PLC,SP,HMLD.L,Alternatives,US
HIDD,HSBC MSCI INDONESIA UCITS ETF $,HSBC ETFS PLC,SP,HIDD.L,Global Equity,Global
HTWD,HSBC MSCI TAIWAN UCITS ETF $,HSBC ETFS PLC,SP,HTWD.L,Global Equity,Asia Pacific
HMYD,HSBC MSCI MALAYSIA UCITS ETF $,HSBC ETFS PLC,SP,HMYD.L,Global Equity,Global
HKOD,HSBC MSCI KOREA CAPPED UCITS ETF $,HSBC ETFS PLC,SP,HKOD.L,Global Equity,Asia Pacific
HPRD,HSBC FTSE EPRA/NAREIT DEV. UCITS ETF $,HSBC ETFS PLC,SP,HPRD.L,Alternatives,Global
HRUD,HSBC MSCI RUSSIA CAPPED UCITS ETF $,HSBC ETFS PLC,SP,HRUD.L,Global Equity,Emerging Markets
HMEM,HSBC MSCI EMERGING MARKETS UCITS ETF $,HSBC ETFS PLC,SP,HMEM.L,Global Equity,Emerging Markets
IJPU,ISHARES MSCI JAPAN UCITS ETF USD (DIST),ISHARES PLC,SP,IJPU.L,Global Equity,US
IAAA,ISHRS GLOBAL AAA-AA GVT BND ETF USD DIST,ISHARES VI PLC,SP,IAAA.L,Fixed Income,US
SPMV,ISHRS EDGE S&P 500 MIN VOL ETF USD (ACC),ISHARES VI PLC,SP,SPMV.L,Global Equity,US
MVEU,ISHRS EDGE MSCI EURP MIN VOL ETF EUR ACC,ISHARES VI PLC,SP,MVEU.L,Global Equity,Europe
IBC1,ISHARES EUR I.L GOV BD UCITS ETF EUR ACC,ISHARES PLC,SP,IBC1.L,Fixed Income,Europe
HDIQ,ISHRS MSCI USA QLTY DIV UCITS ETF £ DIST,ISHARES II PLC,SP,HDIQ.L,Global Equity,US
IEFQ,ISHS EDGE MSCI EUR QLT FAC UCITS ETF ACC,ISHARES IV PLC,SP,IEFQ.L,Global Equity,Europe
IEFM,ISHS EDG MSCI EUR MOMN FAC UCITS ETF ACC,ISHARES IV PLC,SP,IEFM.L,Global Equity,Europe
IEFV,ISHS EDGE MSCI EUR VAL FAC UCITS ETF ACC,ISHARES IV PLC,SP,IEFV.L,Global Equity,Europe
IEFS,ISHS EDGE MSCI EUROPE SIZE FAC UCITS ACC,ISHARES IV PLC,SP,IEFS.L,Global Equity,Europe
IBTL,ISHS $ TRSRY BD 20+YR UCITS ETF USD DIST,ISHARES IV PLC,SP,IBTL.L,Fixed Income,US
FSUS,ISHS EDGE MSCI USA MULTIFAC ETF USD ACC,ISHARES IV PLC,SP,FSUS.L,Global Equity,US
FSWD,ISHS EDGE MSCI WRLD MULTIFAC ETF USD ACC,ISHARES IV PLC,SP,FSWD.L,Global Equity,US
FSEU,ISHS EDGE MSCI EUR MULTIFAC UCITS ETFACC,ISHARES IV PLC,SP,FSEU.L,Global Equity,Europe
ICDU,ISHRS S&P 500 CON DISC SECT ETF USD ACC,ISHARES V PLC,SP,ICDU.L,Global Equity,US
IESU,ISHRS S&P 500 ENERGY SECT ETF USD (ACC),ISHARES V PLC,SP,IESU.L,Alternatives,US
UIFS,ISHRS S&P 500 FIN SECT ETF USD (ACC),ISHARES V PLC,SP,UIFS.L,Global Equity,US
IHCU,ISHRS S&P 500 HEALTH CR SECT ETF USD ACC,ISHARES V PLC,SP,IHCU.L,Global Equity,US
IITU,ISHRS S&P 500 INF TECH SECT ETF USD ACC,ISHARES V PLC,SP,IITU.L,Global Equity,US
SUUS,ISHS MSCI USA SRI UCITS ETF USD ACC,ISHARES IV PLC,SP,SUUS.L,Global Equity,US
IUSF,ISHARES EDGE MSCI USA SIZE FACTOR,ISHARES IV PLC,SP,IUSF.L,Global Equity,US
IUQF,ISHARES EDGE MSCI USA QUALITY FACTOR,ISHARES IV PLC,SP,IUQF.L,Global Equity,US
IUVF,ISHARES EDGE MSCI USA VALUE FACTOR,ISHARES IV PLC,SP,IUVF.L,Global Equity,US
IUMF,ISHARES EDGE MSCI USA MOMENTUM FACTOR,ISHARES IV PLC,SP,IUMF.L,Global Equity,US
IMVU,IS EDGE MSCI EUR MIN VOL,ISHARES VI PLC,SP,IMVU.L,Global Equity,Europe
ISEU,ISHARES MSCI EUROPE (DIST),ISHARES II PLC,SP,ISEU.L,Global Equity,Europe
ISFU,ISHARES CORE FTSE 100 UCITS ETF (DIST),ISHARES PLC,SP,ISFU.L,UK Equity,UK
IEEU,ISHS EDGE MSCI EUROPE MULTIFACTOR,ISHARES IV PLC,SP,IEEU.L,Global Equity,Europe
COMM,ISHARES DIVERSIFIED COMM SWP UCITS ETF,ISHARES VI PLC,SP,COMM.L,Global Equity,Global
BTEK,ISHARES NASDAQ US BIOTEC UCITS USD (ACC),ISHARES IV PLC,SP,BTEK.L,Global Equity,US
ROLG,ISH BBG ROLL SELECT SWAP CMDT ETF,ISHARES VI PLC,SP,ROLG.L,Alternatives,Global
FEMD,FIDELITY EM QUAL INCOME UCITS ETF - INC,FIDELITY UCITS ICAV,SP,FEMD.L,Global Equity,Emerging Markets
EGDM,ISH MSCI EM ESG DIST,ISHARES IV PLC,SP,EGDM.L,Global Equity,Emerging Markets
GPSA,ISH MSCI USA ESG ACC,ISHARES IV PLC,SP,GPSA.L,Global Equity,US
EEWG,ISH MSCI WORLD ESG DIST,ISHARES IV PLC,SP,EEWG.L,Global Equity,Global
GEDM,ISH MSCI EM IMI ESG DIST,ISHARES IV PLC,SP,GEDM.L,Global Equity,Emerging Markets
SEGM,ISH MSCI EM IMI ESG ACC,ISHARES IV PLC,SP,SEGM.L,Global Equity,Emerging Markets
EMGU,ISH C MSCI EM IMI DIST,ISHARES PLC,SP,EMGU.L,Global Equity,Emerging Markets
EEDG,ISH MSCI USA ESG DIST,ISHARES IV PLC,SP,EEDG.L,Global Equity,US
EEJG,ISH MSCI JAPAN ESG DIST,ISHARES IV PLC,SP,EEJG.L,Global Equity,Japan
HSEP,HSBC EUROPE SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSEP.L,Global Equity,Europe
HSJP,HSBC JAPAN SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSJP.L,Global Equity,Japan
HSUS,HSBC USA SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSUS.L,Global Equity,US
HSWO,HSBC DEV WORLD SUSTAINABLE EQUITY ETF,HSBC ETFS PLC,SP,HSWO.L,Global Equity,Global
EMAS,SPDR MSCI EM ASIA UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMAS.L,Global Equity,Asia Pacific
EMSM,SPDR MSCI EMERGING MARKETS SMALL CAP ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMSM.L,Global Equity,Emerging Markets
EMRG,SPDR MSCI EMERGING MARKETS UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMRG.L,Global Equity,Emerging Markets
ACWI,SPDR MSCI ACWI UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,ACWI.L,Global Equity,Global
EMDL,SPDR BBARC EM LOCAL BOND UCITS,SSGA SPDR ETFS EUROPE I PLC,SP,EMDL.L,Fixed Income,Emerging Markets
UDVD,SPDR S&P US DIVIDEND ARISTOCRATS ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,UDVD.L,Global Equity,US
EDVD,SPDR S&P EMERGING MARKETS DVD UCIT ETF $,SSGA SPDR ETFS EUROPE I PLC,SP,EDVD.L,Global Equity,US
EUDI,SPDR S&P EURO DIVIDEND ARISTOCRATS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EUDI.L,Global Equity,US
SPY5,SPDR S&P 500 UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,SPY5.L,Global Equity,US
GBRE,SPDR DOW JONES GLOBAL REAL EST UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GBRE.L,Alternatives,US
USLV,SPDR S&P 500 LOW VOLATILITY UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,USLV.L,Global Equity,US
EMUE,SPDR MSCI EMU UCITS ETF £,SSGA SPDR ETFS EUROPE I PLC,SP,EMUE.L,Global Equity,Europe
EMIN,SPDR EM INFLATION LINKED BOND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,EMIN.L,Fixed Income,Emerging Markets
GBDV,SPDR S&P GLOBAL DIVIDEND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GBDV.L,Global Equity,US
PADV,SPDR S&P PAN ASIA DIVIDEND UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,PADV.L,Global Equity,US
TSY3,SPDR BBARC 1-3 US TREASURY BOND,SSGA SPDR ETFS EUROPE I PLC,SP,TSY3.L,Fixed Income,US
SUSD,SPDR BBARC  0-3 US CORPORATE BOND,SSGA SPDR ETFS EUROPE I PLC,SP,SUSD.L,Fixed Income,US
JNKS,SPDR BBARC 0-5 YR US HIGH YIELD BOND,SSGA SPDR ETFS EUROPE I PLC,SP,JNKS.L,Fixed Income,US
WOSC,SPDR MSCI WORLD SMALL CAP UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,WOSC.L,Global Equity,Global
LOWE,SPDR EURO STOXX LOW VOLATILITY UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,LOWE.L,Global Equity,Europe
R2SC,SPDR RUSSELL 2000 US SMALL CAP ETF,SSGA SPDR ETFS EUROPE II PLC,SP,R2SC.L,Global Equity,US
SEMH,SPDR ICE BOFA 0-5 YR US GOV BOND UCITS,SSGA SPDR ETFS EUROPE II PLC,SP,SEMH.L,Fixed Income,US
UVAL,SPDR MSCI USA VALUE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,UVAL.L,Global Equity,US
GIN,SPDR MORNINGSTAR GLOB INFRASTRUCTURE ETF,SSGA SPDR ETFS EUROPE II PLC,SP,GIN.L,Alternatives,Global
EURL,SPDR FTSE EPRA EUR EX UK RE,SSGA SPDR ETFS EUROPE I PLC,SP,EURL.L,Global Equity,UK
USTY,SPDR BBARC  US TREAS BOND ETF,SSGA SPDR ETFS EUROPE I PLC,SP,USTY.L,Fixed Income,US
LCRP,SPDR BBARC  10+ US CORP BD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,LCRP.L,Fixed Income,US
UTIP,SPDR BBARC US TIPS UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,UTIP.L,Fixed Income,US
VDCP,VANGUARD USD CORPORATE BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VDCP.L,Fixed Income,US
VDTY,VANGUARD USD TREASURY BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VDTY.L,Fixed Income,US
VEUD,VANGUARD FTSE DEVELOPED EUROPE UCITS ETF,VANGUARD FUNDS PLC,SP,VEUD.L,Global Equity,Europe
VDET,VANGUARD USD EM GOV'T BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VDET.L,Fixed Income,US
FUQA,US QUALITY INCOME UCITS ETF GBP ACC,FIDELITY UCITS ICAV,SP,FUQA.L,Global Equity,UK
FGQD,GLOBAL QUALITY INCOME UCITS ETF GBP INC,FIDELITY UCITS ICAV,SP,FGQD.L,Global Equity,UK
FUSI,US QUALITY INCOME UCITS ETF GBP INC,FIDELITY UCITS ICAV,SP,FUSI.L,Global Equity,UK
FLXG,FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLXG.L,Global Equity,Global
FLXD,FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLXD.L,Global Equity,Europe
FLXX,FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLXX.L,Global Equity,Global
FLXU,FRK LIBERTYQ U.S. EQUITY UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLXU.L,Global Equity,US
FREM,FRK LIBERTYQ EMERGING MARKETS UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FREM.L,Global Equity,Emerging Markets
FEMQ,EM QUALITY INCOME UCITS GBP ACC,FIDELITY UCITS ICAV,SP,FEMQ.L,Global Equity,UK
GLBL,SPDR BARC BLOOM GLOBAL AGG UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,GLBL.L,Fixed Income,Global
JPMB,JPM USD EM SOVEREIGN BOND UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPMB.L,Fixed Income,US
JE13,JPM EUR GOVT BOND 1-3 YR UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,JE13.L,Fixed Income,Europe
XSCS,X MSCI USA CONS STPLS DR 1D,XTRACKERS (IE) PLC,SP,XSCS.L,Global Equity,US
XSCD,X MSCI USA CONS DISCR DR 1D,XTRACKERS (IE) PLC,SP,XSCD.L,Global Equity,US
XSEN,X MSCI USA ENERGY DR 1D,XTRACKERS (IE) PLC,SP,XSEN.L,Alternatives,US
XSFN,X MSCI USA FINANCIALS DR 1D,XTRACKERS (IE) PLC,SP,XSFN.L,Global Equity,US
XSHC,X MSCI USA HEALTH DR 1D,XTRACKERS (IE) PLC,SP,XSHC.L,Global Equity,US
XSTC,X MSCI USA IT DR 1D,XTRACKERS (IE) PLC,SP,XSTC.L,Global Equity,US
GLCB,SPDR REFINITIV GLOB CONV BOND UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,GLCB.L,Fixed Income,Global
VUSC,VANGUARD USDCORP 1-3 YR BOND UCITS ETF,VANGUARD FUNDS PLC,SP,VUSC.L,Fixed Income,US
JU13,BETABUILDERS US TSRY BD 1-3YR UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JU13.L,Fixed Income,US
FRUC,FRK LIB USD IG CORP BOND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRUC.L,Fixed Income,US
FRXE,FRK LIB EURO SHORT MATURITY UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRXE.L,Fixed Income,Europe
GXLC,SPDR S&P US COMM SERV UCITS ETF,SSGA SPDR ETFS EUROPE II PLC,SP,GXLC.L,Global Equity,US
FREQ,FRK LIBERTYQ EUROPEAN EQUITY UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FREQ.L,Global Equity,Europe
FRQX,FRK LIBERTYQ AC ASIA EX JAPAN UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRQX.L,Global Equity,Japan
TR3G,IVZ US TRES BND 1-3Y UCITS ETF DST GBX,INVESCO MARKETS II PLC,SP,TR3G.L,Fixed Income,US
TR7G,IVZ US TRES BND 3-7Y UCITS ETF DST GBX,INVESCO MARKETS II PLC,SP,TR7G.L,Fixed Income,US
TRXG,IVZ US TRES BND 7-10Y UCITS ETF DST GBX,INVESCO MARKETS II PLC,SP,TRXG.L,Fixed Income,US
TRSG,IVZ US TREASURY BND UCITS ETF DST GBX,INVESCO MARKETS II PLC,SP,TRSG.L,Fixed Income,US
VSCA,VANGUARD USD CORP 1-3 YEAR BD UCITS ETF,VANGUARD FUNDS PLC,SP,VSCA.L,Fixed Income,US
VCPA,VANGUARD USD CORP BD UCITS ETF,VANGUARD FUNDS PLC,SP,VCPA.L,Fixed Income,US
VEMA,VANGUARD USD EMG MKTS GOV BD UCITS ETF,VANGUARD FUNDS PLC,SP,VEMA.L,Fixed Income,US
VUTA,VANGUARD USD TREASURY BD UCITS ETF,VANGUARD FUNDS PLC,SP,VUTA.L,Fixed Income,US
SWLD,SPDR MSCI WORLD UCITS ETF,SSGA SPDR ETFS EUROPE I PLC,SP,SWLD.L,Global Equity,Global
FVUG,FRK LIBE EURO GREEN BOND UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FVUG.L,Fixed Income,Europe
VUAG,VANGUARD S&P 500 UCITS ETF,VANGUARD FUNDS PLC,SP,VUAG.L,Global Equity,US
FVUB,FRK FTSE BRAZIL UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FVUB.L,Global Equity,Emerging Markets
FRCH,FRK FTSE CHINA UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRCH.L,Global Equity,China
FLRK,FRK FTSE KOREA UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FLRK.L,Global Equity,Asia Pacific
FRIN,FRK FTSE INDIA UCITS ETF,FRANKLIN LIBERTYSHARES ICAV,SP,FRIN.L,Global Equity,Asia Pacific
VWRP,VANGUARD FTSE ALL-WORLD UCITS ETF,VANGUARD FUNDS PLC,SP,VWRP.L,Global Equity,Global
VNRG,VANGUARD FTSE NORTH AMERICA UCITS ETF,VANGUARD FUNDS PLC,SP,VNRG.L,Global Equity,US
VEUA,VANGUARD FTSE DEVELOPED EUROPE UCITS ETF,VANGUARD FUNDS PLC,SP,VEUA.L,Global Equity,Europe
VERG,VANGUARD FTSE DEV EUROPE EX UK UCITS ETF,VANGUARD FUNDS PLC,SP,VERG.L,Global Equity,UK
VJPB,VANGUARD FTSE JAPAN UCITS ETF,VANGUARD FUNDS PLC,SP,VJPB.L,Global Equity,Japan
VHVG,VANGUARD FTSE DEVELOPED WORLD UCITS ETF,VANGUARD FUNDS PLC,SP,VHVG.L,Global Equity,Global
VDPG,VANGUARD FTSE DEVAPAC EXJAPAN UCITS ETF,VANGUARD FUNDS PLC,SP,VDPG.L,Global Equity,Japan
VHYG,VANGUARD FTSE ALLWRLD HIDIVYLD UCITS ETF,VANGUARD FUNDS PLC,SP,VHYG.L,Global Equity,Global
VFEG,VANGUARD FTSE EMERGING MARKETS UCITS ETF,VANGUARD FUNDS PLC,SP,VFEG.L,Global Equity,Emerging Markets
TRIS,IVZ US TREA BOND 0-1 YEAR ETF DIST,INVESCO MARKETS II PLC,SP,TRIS.L,Fixed Income,US
T1AP,IVZ US TREAS BOND 0-1 YEAR ETF ACC,INVESCO MARKETS II PLC,SP,T1AP.L,Fixed Income,US
FUSS,SUSTAIN RESEARCH ENHD US EQY UTS ETF ACC,FIDELITY UCITS ICAV,SP,FUSS.L,Global Equity,US
FGLS,SUSTAIN RES ENCAED GBL EQTY UCTS ETF ACC,FIDELITY UCITS ICAV,SP,FGLS.L,Global Equity,Global
JPMF,JPM MANAGED FUTURES UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPMF.L,Alternatives,Global
JPST,JPM USD ULTRA-SHORT INCOME UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPST.L,Global Equity,US
5HEP,OSSIAM ETF SHILLER ESG LC US SECTOR GBX,OSSIAM IRL ICAV,SP,5HEP.L,Global Equity,US
JEST,JPM EUR ULTRA-SHORT INCOME UCITS ETF ACC,JPMORGAN ETFS (IRELAND) ICAV,SP,JEST.L,Global Equity,Europe
JREG,JPM GLOBAL REI EQ (ESG) UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,JREG.L,Global Equity,Global
JREU,JPM US REI EQ (ESG) UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,JREU.L,Global Equity,US
JREE,JPM EUROPE REI EQ (ESG) UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,JREE.L,Global Equity,Europe
JRUB,JPM USD CORP BOND REI UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JRUB.L,Fixed Income,US
JREM,JPM EMERGING MKTS REI EQ (ESG) UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JREM.L,Global Equity,Emerging Markets
JREB,JPM EUR CORP BOND REI UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JREB.L,Fixed Income,Europe
JR15,JPM EUR CORP BOND 1-5 YR REI UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JR15.L,Fixed Income,Europe
OWLP,OSSIAM ETF WORLDESG MACHINE LEARNING GBX,OSSIAM IRL ICAV,SP,OWLP.L,Global Equity,Global
JPSA,JPM USD ULTRA-SHORT INCOME UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPSA.L,Global Equity,US
LOUF,OSSIAM ETF US ESG LC EQUITY FACTORS GBX,OSSIAM IRL ICAV,SP,LOUF.L,Global Equity,US
ROBE,ROBO GLOBAL ROB&AUTO GO UCITS ETF (EUR),LEGAL & GENERAL UCITS ETF PLC,SP,ROBE.L,Global Equity,Europe
ISX5,ISHARES CORE EUR STX 50,ISHARES VII PLC,SP,ISX5.L,Global Equity,Europe
IEMU,ISHARES MSCI EMU,ISHARES VII PLC,SP,IEMU.L,Global Equity,Europe
JPFM,JPM MANAGED FUTURES UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPFM.L,Alternatives,Global
JPTS,JPM USD ULTRA-SHORT INCOME UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPTS.L,Global Equity,US
5HED,OSSIAM ETF SHILLER ESG LC US SECTOR USD,OSSIAM IRL ICAV,SP,5HED.L,Global Equity,US
JSET,JPM EUR ULTRA-SHORT INCOME UCITS ETF ACC,JPMORGAN ETFS (IRELAND) ICAV,SP,JSET.L,Global Equity,Europe
JGST,GBP ULTRA-SHORT INCOME UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JGST.L,Global Equity,UK
JMFP,JPM MANAGED FUTURES UCITS ETF - GBP,JPMORGAN ETFS (IRELAND) ICAV,SP,JMFP.L,Alternatives,UK
JMFE,JPM MANAGED FUTURES UCITS ETF - EUR,JPMORGAN ETFS (IRELAND) ICAV,SP,JMFE.L,Alternatives,Europe
JGRE,JPM GLOBAL REI EQ (ESG) UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,JGRE.L,Global Equity,Global
JURE,JPM US REI EQ (ESG) UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,JURE.L,Global Equity,US
JERE,JPM EUROPE REI EQ (ESG) UCITS ETF (ACC),JPMORGAN ETFS (IRELAND) ICAV,SP,JERE.L,Global Equity,Europe
JMRE,JPM EMERGING MKTS REI EQ (ESG) UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JMRE.L,Global Equity,Emerging Markets
JRBU,JPM USD CORP BOND REI UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JRBU.L,Fixed Income,US
JRBE,JPM EUR CORP BOND REI UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JRBE.L,Fixed Income,Europe
J15R,JPM EUR CORP BOND 1-5 YR REI UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,J15R.L,Fixed Income,Europe
OWLU,OSSIAM ETF WORLDESG MACHINE LEARNING USD,OSSIAM IRL ICAV,SP,OWLU.L,Global Equity,US
JGSA,JPM GBP ULTRA-SHORT INCOME UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JGSA.L,Global Equity,UK
JPAS,JPM USD ULTRA-SHORT INCOME UCITS ETF,JPMORGAN ETFS (IRELAND) ICAV,SP,JPAS.L,Global Equity,US
OUFU,OSSIAM ETF US ESG LC EQUITY FACTORS USD,OSSIAM IRL ICAV,SP,OUFU.L,Global Equity,US
HUKX,HSBC FTSE 100 UCITS ETF,HSBC ETFS PLC,SP,HUKX.L,UK Equity,UK
H50E,HSBC EURO STOXX 50 UCITS ETF,HSBC ETFS PLC,SP,H50E.L,Global Equity,Europe
HMJP,HSBC MSCI JAPAN UCITS ETF,HSBC ETFS PLC,SP,HMJP.L,Global Equity,Japan
HMCX,HSBC FTSE 250 UCITS ETF,HSBC ETFS PLC,SP,HMCX.L,Global Equity,UK
